11327398	10453533 05752544 09732903
00087988	01251128 00087736 02018372 00888786
07763483	12708293 02410393 13134947 13084184 07705931 07670731
12629187	12619306 09359803 12631331 11585340
05176188	05180881 02034828 01082606 05174653 02449847
01105385	06827503 00205885 01105639 04127904 08293490
00014549	10484526 01046984 00165942 02582042 14004317 00348541 00024720
00022316	01764800 04166553 01918984 00695300 04903813 14008806 00019448 00020671 04470232 10405694 06740402
02930503	09543353
03340463	03030663 03339643
01407065	01412085 01386494 01407465 00039318 01398212 07555863 15053867 01407798 09334396 08220891 14793921 02281093 08221348 00006484 01382086
02538730	02539251 01429349 01156112 02534352 02538985 02539752 08078020
00191603	00571643 00878052 01811441 05679611 05613274 05217688 02102796 14541044
07047679	07037465 03928116 00543233 07654667 02610628
00683185	00737536 04902925 07124340 00334509 02135389 01880531 05715283 01628302 00396825 01123148 06369829
11956850	11956671 04965661 12205694 05115804 09052652 15258694 08173289
02052226	08284054 03271574 02051694 02050132 15246353
00889472	00887081 13810323 06584891 00884466 00298497
09313716	09225146 08789605 09358096 09365730 09226209 09462312 09440186 09400667 09221723 08994540 09328904 08895771 09243405 09264425 09424118
02596493	01849221 01343918 02367363 07988857 08645963 07298154 02205272
01624707	02968325 08108972 01507175 01621714 01624833
01473176	10496193 01831531 00165942
05585665	05225602 05587034 05594822 05578095 00004475 05585383 04226537
12669157	12660009 11579418 09044862 08108972 08173289 12669362
04903368	04902925 04903678 04928903 04616059
00351406	00732552 02202384 01190012 02542280 00350461 01356750 12820113
04027367	04043733 04027023
00353469	08350470 00198793 06804847 00805524 00351638 02754421 06805128 00267855 01574923 00042311 02623529
00613683	11418460 07989373 01123148 08416328 02081578 10193967 00614057 00616153 05770926 05673908 00053097 00276214
15259812	01970348 08812166 11178161 08507558 01047803 07965937 15254028 15247518 02968325 02054382 10959857 11128394 15259284 15121406 10465248 01498498 01535709 06514093 08805386
05045381	07440979 00754942 01576478 05044822 14051494 13744304 14844693 04173172
07362218	07363883 07549536 09222880 01661804 01973125 01986367 01986185 07033433 10390199
01617949	01605119 01507175 08108972
09624559	10160412 10351874 06586471 10326087 10212501 00760956
01825237	00065370 02286027 07486229 13777764 10766025 01824532 02459633 14038993 07484265 01776468 01317064 01826378 01824736
00444975	00444629 04928903 00243918 02142626 02536557
01545752	01545889 01545149 01504437
01964271	13983515 04190464 01963876 01964049 01963571
09639719	07157273 09638875 06717170 05217688 09044862 09725229 06751974
09808080	05969194 10016103 10822338 03028465 10100124
04438742	06845599 02832168 05388805
01719645	01721010 01720496 01409581 15126750 01719914 01861778 01719175 01342529
00324384	00018158 01968569 02644050 00325110 08679972 00326291 00027167 00279835 01969216 00324834
09101318	09099526 00493308 08518505 00024720 09411430
03346135	01603303 03563967 03347472 03346455
00115500	01448100 01453256 00114431 01891817 01143279 01592072 01452918
08029421	08029784 10237676 10141811 08235343 00759694 09638875 02846141 01247413 00462092 15205532 10702781 01115916 08392137 09050730 09044862 02650840 06248968
00179959	00173338 14805899 12143676
10749353	10582746 05217688
08107191	07992450 01437805 01707149 02614788 02494538 00398427 02501101 02138921 01593705 02235575 02230782 02082056 02323186 01656576 02074915 02394068 02330830 02554512 01546921 01656078 01524885 01950731 13968547 01603316 01674216 06037666
01419082	01418237 01342529 01419332
13195761	11545714 13195547 03122748 03743761 08108972
10462860	09929577 09790278 00610373 10480253 10184290
08168978	08303692 05216365 09334396 02956500 09634494 00024047 08177487 08359949 02650840 08544813 08166931 05663671 00024720 10292316 00132601 08719892 10468559 08167365 08168367
12800327	12800586 08108972 12792041 11585340 09372504 09207288 12800832
01884383	01888264 01831531 00335988 00223109 05033046 00155727
05702726	02571901 00163592 05702275 01059123 02650840 05704096 04662951
12238491	13112664 04967191 00212173 09372504 12238306 07377244 09638875 13983515 01302086
02354287	05595083 00607775 02327200 15098161 03601638 00406963 13911151 02111684
00591523	09983889 08621598 00586262
02991122	06473168 04731497 08241309 03800563 09812338 03876519 06161223 00937476 03178782 01738774 07020895 00747215 06364641 02666882 10904107 01640550 05933834 01640207 07020538 02393086 02743547 06269396 05081300 08933084 00100543 01033527 02142775 05841151 00935940 03067912 03434943 04601690 00528397
00066025	00066191 07211752 07211950 01046932 14322699
01844431	01066542 01843689 01959294 00528667 00673448 02390287 10757193 10407726 08581503
11620248	11618861 11554175 08110373 11607739
09636339	09189411 09637684 01309478 05217688 06718862 07073447 09636106 09638245 09636890 09637512 13983515 00007846
06700325	06700169 06700030 08860123 08103777 13714184
00713818	00713167 13844212 00673448 02724417 13928388
00628883	00628692 00366521 00837293 06700169
01364357	07555863 00045639 07582441 00243918 02191766 07829412
01306853	01330822 10505942 01380638 02290029 04050066
00362355	13547513 00362659 00224901 05029706 00351638
09621232	00007846 08544813 08853741 09620794 00673448 05217688
01108148	01109259 01108627 07523180 01103693 07473441 07475364 01083373 01109431 15258694 10668450 14547643 01785971 01103180 00205885
11856573	13083023 11856389 09638875 00103619 02178866
13215462	13214813 08110373 13186654 13167078
05788029	05785508 15120823 00696414
10268629	02458943 00182213 08375526 10054657 00766418 01125693 10418841
14317720	14315192 05399847 00256507 13944747
00062582	02758960 07947958 01348530 01755816 00253919
13548105	05470189 13453861 00474492 00250259 10312077 00474762 00475183 07859284 13547199 13541167
01918803	10714465 01882170 10762064 10645854
03852031	14866889 02412164 01435380 03331599 14881303 08646188 03331244 04564413
06893285	01072949 01718185 06700169 06891493 00550771 06613686
02083615	05986295 10557854 04731497 05985999 01872745 10206887 06158185 06193203 01849288 06171388 13266170 06408651
11832899	01382086 11832214 07719839 13125117 02402425 01181166
10969305	10231515 06966825 00775286 09027460 09131001 11073795 07989373 00235435 09027853 01535709 09025863 00309647 08818247 08544813 10780632 00024720 08333030 09023321
00943732	02081571 00941990 15246353 00868196 00983824
01485513	00173338 00322228
04051825	02811936 03282060 01896561 08540903 01988080 03750614 03018971 01733829 01130607 01128071 03385557
14422179	13920835 00248977 14424517 14422871 08275185 00205046 00205885 10675876
01362568	02676789 03957567 14992613 00718815 02979662 14992287 00289082 01332730
09890296	10485440 02541251 08397255
02772868	15277730 03959936 00234988 01395049 09281411 03194992 11452218
00426958	00354845 01582645 00421917 00342314 07224151 05793000 00053609 10746346 00153061 01970646 02140781 00421691
01630533	01626600 01628885
08401248	13163250 02176178 08145553 08356903 06941644 06946497 11190183 01136519 08161757 06037666 08220714 08220891 08356375 06066555
09100394	08633957 09411430 09099526 09100690 08067077 08540903 09292751 09100223 08159740 00493308 01857392 02020590 08524735 11150634 09904556 00165244 09044862
02354621	02353861 00825089 09044862 02354470 09359803
02205896	02219234 02214972 01342529 02212323 13968547 02206624 02159271 01786760 02216547
06856568	06814870 04985198 08457976 00543233 06865345 07020895 00708376
05219420	05219297 05545212 09918248 02743261 05216365
01250474	07651025 04332243 00243918 01249724 05470189 09827363 02850732 03268790
06610332	06608728 02570282 01037650
01777032	01776546 02338901 02325366 01778217 08108972 01762525 08078020 08111419 02340186
00155143	01152670 13618180 12620196 00364260 00230746 13413493 08163025 00156601 07370410 15201505
05537576	05470189 05536370 06420781 03993180 01973125 01169194
05859991	04021503 11415842 00894552 03048094 00693679 13137225 01695976 07930554 03743577 05108740 05860200 13728499 04681797
02217011	02251743 13385583 08199025 00087423 02095311
01630284	00278551 09372504 09207288 01629276 09275473 00394562 01628885 01631175
07540081	14376188 07223811 05705722 00468480 14016361 05029706 07495327 14017206 10193967 00837293 00030647 02974697 03800563 11415842 00730708 06320801 00076114 09738400
00868910	01023820 00926472 00712135 00869583 02907473 01023636 00637259 01430111 02265231
05243704	05240211 08591680 08657249
00620752	02406916 00623162 02419773 01778212 08180639 00575741 00623545 02116980 07295629 00621476 01865197 01084637 05637558
01543272	01507175 01542567
10330189	10557699 02270404 07947958 09847010 02269894 02270165
14138691	14139015 02771320 07577374 14139661 07360647 14130166 02186153 02118379 00015388
01058291	01057759 05983654 14589223 04494204 01108753 05277532
02929749	04320126 14940386 00084738 00404202
14796969	00186740 14836127 13555915 05605192 02277279 13537429 05387544 00404202 07936548 14042165 05509889 14877234 13558953 14859838 14042423 09229709 13458019 00831191
04086273	03948459 03832405 03156405
01139104	01139623 01155687 01139380 00673448 01076953 09851876 00430140 00918580 13343526 02769460 03538037 00712708
01860713	01860337 08111419 01507175 08108972
00672433	06783598 00673766 06528783 00918746 10066732 05789432 01791625 00672277 00672017 00682230 06782680 13744044 02621395 02704617 05803379 00702226 00637259
09865954	09777353 10593745 08058098 05217688
10024362	10640620 06751974 09622745 13931765 02294179 05217688 02651193
01782516	10419630 02118379 01782209 01782378 01779629
00911048	02913152 01661243 01654628 00911572 01655763 01655639 00911752 05771836 00908909 00912001 02205272
08762495	08999154 09189411 00663160 00727564 08172103 08698379 08762823 08544813 09732903
08714132	09275473 08714795 08714966 01312096 07030718 08915784 08713772 09213076 08174398 08698126 09263087 09408795 01311520 01291674 08915372
11871916	11872146 11867525 11899432 09372504 09207288 11871294 09275473 11575425 11553240 11872658 06426468
09322087	09322454 02262542 13744304 09366762 09394007 09439433 01409581 09270894
11891541	00282652 09638875 09281411 01052248 12205694 02968325 00145147 00262249 11891395 01567275
02207890	00079212 00223109 10080869 02256998 02207206 08163025 05893356
11919447	11919026 14365356 13085113 14145911 11675537 01996377 02157100 09725229 11911591
10113583	01049685 05217688 00407535 09998101
01195536	02495922 01525666 10531109 10170598 05149695 01372049 00619972 04840537
05257593	05844105 05256862 00652900 05259109 05254795
00788973	00786195 02407338 01932973 00873603 08273843 02526085 14411981 01092366 00789237 07472460 00789391 00622068
12356023	07814925 12355760 01567275 09641757 04263614 13125117
05442131	05444324 05443651 05435477 05434927 05437785 11416534 01024643 13512725 05436752 01417451 14565696 00065370 13968547 09224911 00006484 14159623
11508092	09247410 13301328 02127100 02767922 11422597
13477462	06128570 03082979 06584891 05470189 13455487 00029677
02678070	13793504 01244593 07947958 01107359 01463520
00438178	02055649 00165942 00205766 05058140 00330457 00226566 15282696 00330160
02299687	02298632 00092366
00654234	00981830 04555897 01205010 00785470 06672953
02520509	05631449 13292787 01755816 02940509 00095121
12197359	12197211 04263614 07927931 01145163 13110915 07774479 01382086 09008723 04971928 06959427 04910377 14761122 12197601
11446067	11445395 02500884 13381145
03325769	11190183 02631659 00022903 03748886
15152261	08010559 08380340 08289449 01471954 09924996 13952601 15145171 01168369 01862386
01928838	07383823 00551065 00165942 02091410 00285557 01835496 13757249 00223109
00963283	02402409 05663671 10379620 00772813 00962634 00963241 10023656 09824609 04879658 10527334 00962447 00642379
08902196	08900535 08654360 00024720 08904731
11301279	10599806 10624540 09044862
09095751	09096089 03009477 08695539 09095023 08540903 13204826 01273735 01178415 09096190 09242037 01570935 09048127 09096498 09904556 09872782 09097871 11150634 09096664
01646941	07944050 15140892 08438067 15247518 14422871 00004258 04928416 02100709 02650840 14425974 01640850 01489722
13841213	02536557 01945550 00031921 02582042 13841863 14001348 07222823 13841651
02700455	02700104 02659763 00394813 05983654 05844282 04256520 07557434
02744977	00548326 00795785 08645963 06892016 06893885 01719921 02604760 04572344
00350461	01758339 02237338 15169759 00351048 01021579 00975036 00350889 00351406 01076046 04864515 02679899 09918248 06200010
09433134	00536143 07935504 09225146 00628692
12917338	12916935 05398609 12920204 08108972 01382086 08111419 11585340 12920521 12917901 12920719 12918404 12743352
08783812	08783286 01886728 09188609 08782627 09316454 09938991 08622950 08786660 08780881 03016202 08563478
04351233	03963982 13744304 02062670 02720354 01915131 07956721 00455529 05765415 13744521 07994941 04350905 00837133
14155274	13809769 01117484 14153010 04952242
06066267	05999797 07222823 06065819
09962414	05217688 00007846 05941423 00385385 01783158
00061014	13903387 00035189 09365863 00444519
04050410	04451818 00298497 03501614 01516534 01575146 11414411
05367735	05395690 05418717
00722848	05853636 07127006 02078294 01452593 06600684 00722232 05769471 06740402
00106592	03450516 00045639 03450230 00047945
11712282	04965661 01382086 01145163 09725229 01156112 11712153 11712621 13109733 02116980 02933112 12454159 13134947 02385102 09638875
03004358	07154330 05115804 03003344
00532429	10193967 00224738 15032376 00737005 01325774 01323793 00126264 13968547
03114839	04243727 13919547 03323703 10080337 01217043
01968115	08103777 01969103 01968315 03811295
08925552	08921850 08920722 08540903 00825089 08524735 00483146
00830188	00887463 00889294 06966825 00493460 00829107 02592667 06584891
03161725	03017428 03959936 01395049 03404449 01390833 04330340 07883980 00390215
03846772	02715229 02584915
07019172	06613686 00428270 01002740 02582042 07010541 01072949 01501113 01504625 00545501
07723753	07723559 00289082 02754463 11986900 01156112
15052223	14662574 04263614 14627820 14643793
07577657	07157273 08860123 07573696 07567707 01382086
12713358	04910377 00145147 13112664 12713063 12712820
02264734	04967191 02264885 02264363 02264591 01759182 02263038
07379409	01052301 02273326
10834176	05660268 05324888 10020890 00639975
12578916	12578626 00658913 01567275 11748002 13134947
02170427	02169891 05702275 02170861 05704096 07221756 05650579 10165448 08221897 00887463 06738162 02571901
06629610	06629392 06765044 01123148
01564630	01562584 01507175 08108972 08111419
14235928	14235200 07962124 05399847
02490634	01201271 10020366 02431320 07988857 07989373
08713772	09275473 09213076 08704822 09388848 09403734 08915784 08698126 09408795 09359803 08961630 08815858 08714132 01382086 08780881
00277659	00275843 00480969 10381369 08456993 01009871 01463963 13968547 00767334 01463520
11536230	01567275 00017222 08860123
00883635	02640226 07532276 07229747 07531255 00883847 00883226
00054285	01636397 15196537 01633825 02623529 01635432 01634011 00146138 14045507 00714531 02108377
06860177	01050896 01020934 06865345
10259348	00594580 09943239 10669236 08199025 11018153 10260473 09893191 10259997 08214470
02039876	01233993 01976841 01896561 09265620
00704690	00706243 01643657 01144133 08078020 00928371 00678282 01755816 10438172 05898568 00708376
09170996	08505573 09169303 09060768 05221895 01733346 00825089 09057311
14105737	05198132 05267345 00130778 14110411 15069820 00093979 01876006 14084880 03789946 05503705
00064504	01932973 07376257 06700169 00546389 00235435 00583246 10614225 00064370 10402824 00923307 00064151 14474894 00063652
02243744	02243351 01762525 08108972 08111419 02243878
03273913	03170635 03273061 04070727 14822141
06106502	06090869 02835887 06107083 00702226 00970215 06106820 10235549 00706243 05989479 01988080 05993844
08063446	08059870 10612518 02298632 08060193 00079398 10495555 10309785 10085101 00891936 02245993 02244956 09852826 10721470 10713923 01610463 10263684
07793260	07783210 09211266 09071690 01984695 09060768 00372958 07935504 08999482
03341707	03526198 00924431 03186818 09304465
01933093	04194289 00815320 01931768 03954731 02445509 01710317
11766046	11765277 13565622 11765859 13136316
08799271	08798382 07030718 08591269 00702226 09793141 08799123 08574314 14515633 06827503
07495551	07495327 01778212 01794363 01779986 04757522 01802689 09779280 14322699 14324274 01794523 01509527 10172793
09821253	10644179 00019792 10587378 10507230 10659393 01118449 01119169 00347610 02000868 10160012 01131197 09633969 09788073 00825951 10140051 01410223 01412759 03914583 10293172
07313241	07313518 13453160 00365188 00340704 00365471 05470189 01387786 00365647 07313004 00366547
02456275	02454379 02456147 01426153 05254795 02178866 00103619 02754463
00336831	04757522 04756887 00338817 00026192 05697363 00565592 14474894
01711445	07007171 01714208 10645611 06893885 01619354 06157326 01711749 00521562 00306900 04296562 01072949
02524081	02524202 01432517 02521916
13483190	06066555 05470189 00282790
00661213	10665698 10694258 08275185 13855627 00650353 02116980 10379620 09851165 01498498 05748786 00923307
10209082	01641914 00884466 05217688 02582042 00771961 09623038
02040698	02043497 02043999 02021438 02040872
02046045	02045024 08108972 01507175
12480233	12426248 11553240 08108972 12476036 11561228 12418680 08078020 08740875 01409581
05886266	00859001 02672187 02582042 05885622
02192127	08572162 01762525 02191449
05842387	07856270 09275473 01233347 00610738 01809655 08929922 05844105 05841351 05843236
13556377	13457378 00550771 01661804 13617952 00204391
03597469	14699752 02887970 02681518 04092609 03940713 02229055 11689197 03814906 10136615 05962602 10221777 01678685 02787435 14654954 10221656 00695226 10221956 00417131 02706586 12488454 09975425 02632353 03596787 03908831
00346714	02582042 00884466 00345761
00306723	02510879 12155773 00309310 07308563 00377686 02316304 11452218 11483990 06740402 00307419 04437670 00377364 07224151 00140123 02866578
04463017	00991151 01755816 01582645 03574816
03018971	08723006 05635624 05136150 04051825 15205532
03612378	03828465 06845599 05893356
11618750	11618861 11607739 11628284 11554175
00730499	02031158 08592656 05748786
08338847	08124971 08161757 10069645 08337324 08057206 00727564 09044862 08355791
02696306	02696129 04746842 01755816 13618180 00422090 13397174 10040344 15201505
10541106	05217688 10633450
13899404	00144694 13899200 03788703 04436675 02778669 00807461 01659248 01134238
13144303	13144511 11562747 13148019 08078020 13140535 13968547
01156115	01138911 00430140 01155687 01755816 01072949
09604981	07309223 06753550 05217688 01046932 07230227 07512465 08819397 14417300 00339941 03053474 08752974 00493460 00223362 05912243 01193714 00156839 07508486 03469175 07046339 00825443 00825951 04008634 00002452 00759335 01378545 01165537 00012434 04099429 01892953 05142180 05167237 07523286 08837864 03684823 06392001 10047459 05675715 05754197 00120202 09800631 06733227 00693780 02731629 00273449 06741305 10047199 01162257 14440488 04456472 01430633 04621738 11818636 00956131 05967191 00007846 00283127 03791235 00758175 05678932 05849040 10769459 01792097 03778600 00156101 00215013 08626522 05677504 04868505 00811036 14033587 08167249 04613696
13978601	09904556 13977366 07289014 14403282
07353075	04194289 07301336 07300960 01566185
00930806	06733939 05792010 07246582 07163988 14449126 07171206 00930599 11190183 00929839 05916306
13988224	06236802 08098708 09532837 09532384 02051270 00229934 01826378 07495327 06240244 05675130 00493460 07321247 13987719
06764623	06624161 07029088 01020934
15053867	14761578 11780018 07619881 12475774 14792703 15091669 12142085 01268457 14704966 07566863 11780148 01275562 15069820 12926480 00565279 01407065 12143676 07566340 14994004 00565081 02176178 01460408 00354452
11466701	01204557 04521125 12712626 15247518 11524662
07338681	01239619 07338552 07339098 07410021 02243567 01935476 07410207 11414411 07302542
12592058	00828779 12582231 12591897 08108972 07901587 07891613 12582846 13134947
07150138	00774344 01509527 06648724 07149836 02259547
09557387	07979425 09535622 09551356 02495922 08785343 01898129 04890112 06827503
02595217	02595339 01432517 02593863
07813107	00213353 01073822 02196214 14672023 09638875 15239292 07555863 07809368 14515463 02621395
10513623	03748886 02256998 00223109 01268457 09624980 00483146
04937848	04916342 00319406 00303056 05021535 04934546 13954253 05195362
01670645	02752107 03945167 01675963 02052090
11255460	08241654 10467395 00597265 10875468
01463259	05225602 01262113 02412164 01459480 00132601 04936403
11313726	10036929 08369920 10536416
11098223	09765278 03003344 11295196
07366971	07366289 06310945 00884466 02318464 06022291 13797313
00902289	07009421 00963570 00901799 00993014
10284965	00007846 10501203 00589624 05217688
01255807	15237782 12405209 01255624 12846335 04731497 00275088 04971928 12844409
08774912	08766988 08540903 08524735 00610738
02616705	02616572 01432517 02616851 08111419 08108972
05321917	05321664 07030718 05225602 05321307 13911517 05282000 05322247
14051056	00421917 00024720 04928008 11505546 14031660 01829747 14049711 01830042 02149899
13143285	13143097 00828779 13112664 04963740 01145163 13138308 07765999
07536074	07536870 07535670 07536245 00690058 00026192 00911562
02626405	02624263 02321009 13556893 01849221
08168117	08167365 02650840 08860123 00492677 08929922
01959294	09608002 02257767 13917094 13878634 14883206 00296585 04767347 00806902 13281275 06567143 02811936 13294503 01289061 10737103 05955323 03819595 10434160 01086572 00886272 01919391 00624738 13968547 02406011 01004775 02371718 10293332 02019021 02299269 04767805 15236475 10407726 08207209 01632103 01023636 01059400 13880811 00290579 00275607 07345166 07468244 08391021 08390511 04768028 08329113 12090318 01595596 03735637 05601758 13915999 01879579 01844431 10365514 04769049 00908621 14496710 10160012 00886039 05729875 03673027 07343363 13879947 03117420 00751389
02153709	08438533 02133435 13265011 10567401 02169119 02131279 01315613 00945401 00473572 10575787 09918248 01144657
05070032	13864965 13896369 00535452 13872211 05279953 13872421 04916342 05064037
01670961	01671125 01657723 02353861 01669883
02376542	02374451 01321854 07944050 00057895 02376791 03538037
03848348	03489162 01008947 01346003
02658283	03011162 00879271 02657219 00141806 02050132
12411084	12410715 12411461 12417686 12417273 08078020 12411710 01382086 12415911 11553240 11556187 12410381
14457041	05254795 14457218 13920835 02754463
01743909	04863358 10413834
01674216	01673668 01661818 08107191 02853740 01674464
15010038	14613922 00020090 15009843 02748618 05717115 09638875
05806855	05805475 14408086 06713930 00588221
00407848	00639556 04363991 05674584 00298896 14031523 00029378 08266235 05982152 01661472 03953743 00406243
02733187	05395690 05556943 03522239
00300317	03003344 08932568 07972279 08873622 01755816 04673965 00299580
03275681	02955247 01059400
01062253	00742320 02050132 01629000 02551602 05837957 01192150 01896561
10418302	10418101 00745637 05833840 06790845 01645157 01811441 09530238 00933000 00965606 02698443
00110057	00480993 00110964 03533972 06767922 00788632
03824381	03673450 00045639 03825080 03824284
00140967	02621395 00476965 07358060 02064745 02054989 01982395 00109660 02081946 01659248
12513426	12501745 09275473 09207288 09044862
13464820	05470189 13571217 08111783 13477023 10794014 03016202 11190183 14422871 02064745 00440580 00926156 00306900 05637558 00029677 00251064 00543410
07765208	13138308 12678224 07705931 13134947 12678059
07959269	07961016 07959943 07962124 07951464 06591442
07176243	07175575 02316649 00806049
02616397	01140794 01432474 01382086 09209263 01233347 15256245 02612657
01736796	01726692 00289392 08108972 09372504 01727646
10322391	09998101 09623038 00834009 02000288
07816296	11704093 07811416 13152742 03648804
12941536	01567275 12205694 13125117 02321009 00828779 12941360
01030132	01029852 06338908 00152018 07972279 00746479 06339416 02300549 00932161 08146782 00948853 00921738 02228698
10337789	08206663 09682291 02923510 00996513
09612848	10479561 01156834 05217688 10741590 10034614 10042300 03918737
02140491	02140357 08108972 13134947
00095377	00094460 07719437 13487207 01567275 13164583 15201505
11251531	09947232 09006413 10430665 03928116
13571217	13439570 13464820 02945820 00402130 07417043 00293760 13489037 05751794 05470189
12318965	12318378 09725229 00828779 15098161 12318164 01145163 04972801 04263614
14594456	00524083 00524299 14594708 13425637 00656576 13505467 14859838 14599168
01721415	07006119 00550771 01720980
02648035	02647660 09209263
03075191	06973610 08910668 08209687 05751794 06974127 06282651 07526338 02650840
12925836	11585340 15006258 09731571 12916935 08108972 15006118
01563336	06304671 07109730 01563005 00390581 02467662
00650932	00938419 07962124 00651991 00650353 14840755 14806838 14619225
06699225	06698252 08860123 06043075 09732544 13714184
02615829	02615494 08108972 01432517
12097556	13112664 12097180 09738400 15098161 13983515 04971928 01145163
14865800	14971519 14889479 01390833 14843986
10524223	00694068 01818234 02457233 05217688
09143205	09141526 09144851 08540903 00444519 08524735
09758173	01196037 04881623 01069578 09628382
08900535	03443543 08857682 09303647 08905936 09826821 09673495 09207288 08903487 10902934 13238178 06931891 12744387 08903220 12929783 08515126 06933022 12356395 13149506 06979014 12578255 08848731 09202405 06431496 08852209 08903872 09325530 01933988 08905467 06979249 12115748 08902569 06969129 12566331 12541403 02608004 12547872 02129165 08902422 06241825 08015116 08049989 08177030 12589841 02404906 08902196 09173417 08902753 06980465 06970103 01312096 09713501 08904115 10154186 09365128 08905751 12577362 12691834 09322930 08903636 08725692 11365857 09396275 12709349 06239931 08031020 11776511 11698895 06982221 12547658 09673916 06981498 08700255 12097396 08311522 09449949 08096624 15235126 12358293 00526793 08904533 12695975 12378546 08903352 08904269 01746727 06236802 12402596 08544813 12299425 07815588 07965937 00782927 12379781 12329260 08902894 12587132 12585629 00609683 10995850 08904731 09641757 10989610 08905313 13703942 08045428 09106770 08906374 08975902 12494629 07762534 13237788 12378963 08904858 08975617 10987358 12078954 11657314 01178565 01281154 15223916 09286630 11335878 12697360 08860123
04666416	03054551 13948026 04665813 13954253
00043765	01834304 06617011 00259894 05725378 02064745 00044353 05804491 06156346 13954818 01665836 13955461 13981403 02603699 06636259 01821266 01644746 05151088
10495756	02062212 10213652 01955508
00501479	00499066 15258694 08860123 02386612 01238640
13086908	01567275 00019128 07030718 00017222 13161506 13129165 12992868 13087625 13111504
00897241	00899597 06630017 02144460 08310389 00900583 00990655 00899352 00898019 10146927
01581730	01203234 01578575
08214470	03504723 08190754 00879271 08397675 10259348 08214272 11190183 08058098 08198398 00398427 08199025
11953339	07731587 12205694 07731767 01030022 09281411 11952900 07723330
14655371	14625458 00656576 14662574 02196214 07935504 04163740 14712036 15009637 01603303 15106867 14666012 09416076 01156112 14864961 01928608 04965661 14672224 04423288
04064401	02971940 06740402 01891249 04043411 10278666 02757462 04346679 03699975
07204911	07204401 07199565 02473431 01818234
11736694	11736569 11669921 01567275
13120211	11788727 11773408 01567275 13100677 11773628
07258664	00201058 01705257 00223109 06589574 01101958 00877083 06613056 04263614 03179701
04726938	02743261 04723816 13457378 00594953 01258617 13948026 13954253
07711232	12897493 04971928 07710616
07429484	07428954 01888784
09853881	10239928 10200781 13840719 01275562 05217688 07075172 09941383 01084637 01140794
06604066	02994858 02116980 06601327 05919866 07130050 07029247
02036339	00223109 05216365 13864965 02035919 02829696
03407369	03269401 00778275 00666058 15277730 01137829
15143276	13618180 15266911 07945657 13962498 00702226 15140892 02109818 00622068 00358431
07934530	07932841
04439122	06054892 03740161 14589223 01351170 14708720 06043075
07703889	07874780 07619881 07935504 07844604 07569106 08860123
03998867	03082979 02715712 08621598 02686568 00048374 04190464 01134238
01650167	01650690 00052672 01652297 01649948 09211266 08715110 09195615 01651059 01639765
02726715	14365356 00859001 01371483 14122497
11741350	11741010 13112664 01145163 02641378 08108972
11872973	11872850 13125117 12205694 01567275 11873182 02410393 09638875 02230990
02078159	02076535 08108972 01864707 08111419
08590369	08550966 08335886 06536227 01187810 09456614 01181559 10207169 08493064 08330106 08552138 08325530
06314808	06285559 06314144 07366145 06319293 06323612 06285090 06321702 01117484
02122298	02121808
02638323	02638596 02527813 01342529 02641063 02639312 01409581 02341684 00656576 09627462
00895304	10677713 00773432 09614684 00772189 00894738 02354537 00963570 00977301 01212519 10407954 00954311 14004317 06740644
00917300	05892096 13956488 06782680 00716531 13384877 05779712 00631737 00927049 02144460 00952524
06947479	06947658 02927512 09044862 06947032 06282651 03003344
03062651	02896442 03357376 01055558 00795008 15205532
08153874	08860123 09732544 08057206 05663671 10372076 08077292
02620033	02553196 01429349
02739578	13483488 05399847 13492453 12159555 00354452 05269901
12262327	12260208 12263038 12262553 11573173 12263987
00898804	01697027 01697406 00898518 00319406 01743784
01781274	01781410 01759182
00253270	00251013 04562658 01027662 00475183 13547199
02173373	02164464 04967191 02171869 10419630 09620794 09372504 02118379 09207288 04971928 02173240 01567275
02857023	04362025 02656763 09281411 01661472 03011521
05484862	05483890 05484711 05411571 09366762 05329735 05216365 13161506 00131426 05414147
00674340	00670261 00807178 00813044 02035337 00202284
11764478	09738400 01145163 13104059 04413151 11764231 01123148 00492677 04965661 00828779
15184170	15183802 15185007 15194506 15299367 15160866
01115349	02179279 01116026 01398682 01222360 03318438 02804772 11234951 06544432 00223109 04783247 00820352 01116380 02244426 01932973 02460502
06758835	11190183 01275562 00839834 00434077 06758225
03595860	02691156 03596285 03321419 01942234 11190183
01854700	01854838 01854415 09372504 01854223 00492677 09275473
02515914	05476915 02514575 13968547 04572344 08103777 00001740 02516427 05512139 02514988
01234345	00421535 14059663 02722663
07927197	07881800 07927931 07927512
12998349	12998815 13016457 12996225 13049285 13011856 13019017 00398427 12998130 13018579 13074277 13012613 13070003 13074084 11594676
05713737	05712076 05637106 02124748 02621395 05714161 02123672 05714466 00882961 02262542 02125641 02124332 05714894
14526764	13954253 14528873 00024720 13063269 02363358 13920835 02360448
04784664	05772356 00631391 02498708 04723816 01430111
03663433	15140892 13945102 13345286 03841666 08860123
01150370	06263369 00627013 00544549 00626188 00099721 10773394
12077505	12082764 10242791 08108972 08110373 09738400 12041446 12039743 12075495 12055839 11556857
12623524	13134947 00828779 12623368 09725229 12624055 13112664 02855925 07745661 12623818 09638875 02846141
11816121	02178866 11815491 11811308 11552976 02968325 11815194
12730544	12724942 12724201 09365863 13112664 09044862
00066636	02050132 00066901 00066216 14059663 00791078 02528380 00068333
